order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
2161,118,Mary Jane,297,Measuring Cups,Home & Kitchen,Wallet,17,1753,2021-12-24 03:28:56,UK,London,www.flipkart.com,63289,Y,
2162,158,John Smith,221,Headphones,Electronics,UPI,18,9596,2021-05-06 16:42:23,Australia,Melbourne,www.flipkart.com,42402,N,Insufficient Funds
2163,148,Joe Smith,214,Fitness Tracker,Electronics,Card,28,5126,2021-08-14 00:33:20,UK,London,www.tatacliq.com,24329,Y,
2164,166,Trinity,299,Cookbooks,Books,Card,44,5787,2021-02-14 04:10:58,UK,Manchester,www.flipkart.com,39196,Y,
2165,125,John Smith,233,Spatulas,Home & Kitchen,UPI,10,1363,2021-04-30 22:00:26,Germany,Munich,www.tatacliq.com,33153,N,Insufficient Funds
2166,141,Mary Jane,244,Plates,Home & Kitchen,Card,27,2029,2021-10-12 14:43:42,India,Indore,www.tatacliq.com,75668,N,Timeout
2167,191,Mary Jane,285,External Hard Drive,Electronics,Card,46,7305,2021-08-09 13:51:29,India,Bengaluru,www.tatacliq.com,19609,Y,
2168,101,Neo,242,Kitchen Scale,Home & Kitchen,UPI,10,5543,2021-05-18 00:38:48,Germany,Hamburg,www.ebay.in,97308,Y,
2169,185,Joe Smith,202,Calculator,Stationery,Wallet,3,7686,2021-12-02 16:02:34,USA,Boston,www.tatacliq.com,61931,Y,
2170,161,John Smith,290,Nightwear,Clothing,UPI,3,5749,2021-09-13 02:01:13,UK,Manchester,www.tatacliq.com,85723,N,Insufficient Funds
2171,158,Mary Jane,255,USB Flash Drive,Electronics,Wallet,42,1036,2021-04-17 11:27:25,Australia,Sydney,www.flipkart.com,83844,N,Timeout
2172,153,John Smith,264,Kitchen Scale,Home & Kitchen,UPI,24,4608,2021-12-15 14:31:31,Germany,Hamburg,www.amazon.com,17645,Y,
2173,188,Neo,251,Notebook,Stationery,Wallet,46,2196,2021-12-30 09:43:40,USA,New York,www.flipkart.com,30933,Y,
2174,120,,238,Glasses,Home & Kitchen,Wallet,24,964,2021-02-01 16:56:35,Australia,Brisbane,www.amazon.com,24075,Y,
2175,127,Mary Jane,202,Plates,Home & Kitchen,Wallet,44,4109,2021-09-28 07:37:06,India,Indore,www.amazon.com,11600,Y,
2176,193,,282,Scissors,Stationery,Card,19,1876,2021-01-06 08:52:55,Germany,Hamburg,www.ebay.in,68155,Y,
2177,175,Mary Jane,241,Notebook,Stationery,Internet Banking,13,2915,2021-03-28 13:34:12,Australia,Melbourne,www.amazon.com,52147,N,Invalid CVV
2178,165,John Smith,251,Eraser,Stationery,UPI,4,1512,2021-05-05 09:07:10,Australia,Sydney,www.amazon.com,10648,Y,
2179,166,Trinity,215,Self-Help,Books,Card,49,4058,2021-04-23 01:33:36,India,Mumbai,www.ebay.in,34932,N,Insufficient Funds
2180,114,Trinity,248,Oven Mitts,Home & Kitchen,Wallet,44,7044,2021-09-09 17:46:42,Australia,Brisbane,www.ebay.in,66883,Y,
2181,192,Mary Jane,208,Jackets,Clothing,Wallet,7,4119,2021-10-15 11:15:13,India,Bengaluru,www.amazon.com,73506,N,Timeout
2182,107,John Smith,218,Comics,Books,UPI,20,973,2021-08-06 08:17:36,Germany,Munich,www.amazon.com,15899,N,Invalid CVV
2183,122,Mary Jane,216,Eraser,Stationery,Card,21,638206,2021-11-22 00:19:32,Germany,Munich,www.ebay.in,38393,N,Timeout
2184,154,Trinity,246,Textbooks,Books,Wallet,1,8562,2021-02-13 18:27:21,India,Bengaluru,www.ebay.in,49706,Y,
2185,166,Neo,270,Calculator,Stationery,Wallet,12,6995,2021-11-19 22:31:24,USA,Boston,www.tatacliq.com,14796,N,Insufficient Funds
2186,145,Trinity,279,File Folder,Stationery,UPI,42,3240,2021-05-28 01:48:09,Germany,Hamburg,www.flipkart.com,64396,N,Insufficient Funds
2187,151,Neo,280,Shorts,Clothing,Internet Banking,43,2601,2021-01-07 14:03:00,USA,Boston,www.flipkart.com,68128,Y,
2188,103,Neo,218,Skirts,Clothing,Wallet,48,4543,2021-03-15 10:14:23,USA,New York,www.flipkart.com,44093,N,Invalid CVV
2189,115,Neo,224,Smart TV,Electronics,Card,24,9049,2021-12-08 23:44:52,USA,Boston,www.amazon.com,16307,N,Invalid CVV
2190,199,Mary Jane,203,Nightwear,Clothing,UPI,50,63,2021-11-09 11:42:27,India,Mumbai,www.tatacliq.com,74578,N,Invalid CVV
2191,154,Trinity,277,Cutlery,Home & Kitchen,UPI,14,5754,2021-02-27 15:39:52,UK,Oxford,www.flipkart.com,33138,Y,
2192,140,John Smith,231,Fantasy,Books,UPI,18,9582,2021-05-25 06:59:26,Germany,Berlin,www.ebay.in,13434,Y,
2193,126,Trinity,288,Pencils,Stationery,Invalid,2,3746,2021-02-17 19:31:23,Australia,Brisbane,www.tatacliq.com,27586,Y,
2194,156,,242,Scissors,Stationery,Card,37,9072,2021-04-01 15:36:24,USA,Boston,www.tatacliq.com,89387,N,Insufficient Funds
2195,195,John Smith,293,Science Fiction,Books,UPI,15,8114,2021-09-15 09:05:51,Germany,Berlin,www.tatacliq.com,12736,Y,
2196,159,Mary Jane,250,Bluetooth Speaker,Electronics,Card,41,4704,2021-04-08 18:11:58,UK,Manchester,www.flipkart.com,84987,N,Invalid CVV
2197,166,Joe Smith,262,Graphic Novels,Books,UPI,30,2395,2021-06-25 19:06:31,Australia,Melbourne,www.ebay.in,92683,N,Insufficient Funds
2198,139,Neo,272,Plates,Home & Kitchen,Internet Banking,12,470596,2021-05-18 03:48:03,UK,Oxford,www.tatacliq.com,64091,N,Invalid CVV
2199,189,Neo,273,Wireless Router,Electronics,Card,13,9630,2021-06-30 00:36:26,USA,New York,www.flipkart.com,93610,Y,
2200,111,John Smith,244,Memoir,Books,UPI,2,1952,2021-10-05 05:10:34,USA,Boston,www.amazon.com,65570,N,Timeout
2201,199,Trinity,200,Classics,Books,UPI,38,4342,2021-01-02 06:18:10,Germany,Berlin,www.tatacliq.com,42673,Y,
2202,124,Joe Smith,250,Whiteboard Markers,Stationery,UPI,33,3380,2021-03-08 05:17:16,Germany,Hamburg,www.amazon.com,36295,Y,
2203,195,Joe Smith,223,File Folder,Stationery,UPI,40,5619,2021-09-29 21:21:13,UK,London,www.flipkart.com,89616,Y,
2204,127,Trinity,271,Underwear,Clothing,Wallet,37,1153,2021-09-20 02:35:14,UK,London,www.flipkart.com,24787,Y,
2205,197,Joe Smith,210,Smartphone,Electronics,UPI,35,1344,2021-03-19 02:24:29,UK,Oxford,www.amazon.com,14147,Y,
2206,101,Neo,284,File Folder,Stationery,Wallet,12,2990,2021-08-04 19:10:34,UK,Oxford,www.flipkart.com,64803,Y,
2207,200,Mary Jane,206,Paper Cutter,Stationery,UPI,18,645,2021-01-24 21:39:33,USA,Chicago,www.tatacliq.com,79983,Y,
2208,115,Neo,268,Jeans,Clothing,Card,36,430882,2021-07-04 22:16:45,India,Bengaluru,www.ebay.in,35961,N,Insufficient Funds
2209,175,John Smith,253,Scarves,Clothing,UPI,39,3913,2021-09-13 10:44:32,UK,Oxford,www.ebay.in,80170,N,Insufficient Funds
2210,135,Trinity,251,Underwear,Clothing,Internet Banking,35,6622,2021-02-17 00:53:44,Australia,Melbourne,www.flipkart.com,90892,N,Invalid CVV
2211,129,Trinity,234,Oven Mitts,Home & Kitchen,Card,39,7998,2021-01-02 22:48:00,USA,New York,www.tatacliq.com,20097,Y,
2212,119,Neo,216,Skirts,Clothing,UPI,2,1075,2021-02-26 04:49:25,Australia,Brisbane,www.amazon.com,10555,N,Invalid CVV
2213,119,John Smith,267,Paper Cutter,Stationery,Internet Banking,27,262925,2021-11-16 21:50:25,Australia,Sydney,www.ebay.in,30010,Y,
2214,157,Mary Jane,266,Bluetooth Speaker,Electronics,Card,31,6590,2021-03-18 00:02:33,India,Indore,www.ebay.in,46432,Y,
2215,146,John Smith,279,Bluetooth Earbuds,Electronics,Wallet,13,3307,2021-03-14 16:44:43,Germany,Berlin,www.tatacliq.com,47712,Y,
2216,100,Joe Smith,248,Wireless Router,Electronics,UPI,44,5403,2021-03-28 13:35:39,Australia,Brisbane,www.ebay.in,98740,Y,
2217,120,Trinity,253,Non-fiction,Books,Wallet,30,5311,2021-02-09 21:43:22,Germany,Hamburg,www.ebay.in,21982,N,Invalid CVV
2218,126,Joe Smith,226,Fantasy,Books,Card,42,4932,2021-01-19 07:02:25,India,Indore,www.flipkart.com,40169,Y,
2219,111,Joe Smith,290,Blender,Home & Kitchen,Wallet,49,8203,2021-02-09 12:29:35,UK,Manchester,www.flipkart.com,41822,Y,
2220,160,Trinity,285,Pressure Cooker,Home & Kitchen,Wallet,27,1059,2021-08-22 23:26:13,UK,London,www.tatacliq.com,47590,Y,
2221,141,Mary Jane,278,Stapler,Stationery,Internet Banking,34,7247,2021-11-29 15:38:39,UK,London,www.tatacliq.com,53713,Y,
2222,196,Joe Smith,203,T-Shirts,Clothing,Wallet,49,7326,2021-01-05 02:32:32,India,Bengaluru,www.amazon.com,61569,N,Invalid CVV
2223,128,Joe Smith,246,Classics,Books,Card,13,1359,2021-01-08 19:59:27,UK,Oxford,www.flipkart.com,66792,N,Timeout
2224,124,Neo,264,Skirts,Clothing,Wallet,26,1025,2021-12-23 02:16:05,UK,Manchester,www.amazon.com,44186,Y,
2225,122,Mary Jane,205,Fantasy,Books,UPI,1,8207,2021-10-20 13:20:44,India,Mumbai,www.amazon.com,83964,Y,
2226,124,Trinity,281,Jeans,Clothing,Card,12,4893,2021-04-04 21:10:26,Germany,Hamburg,www.tatacliq.com,61777,Y,
2227,198,,249,Smartwatch,Electronics,Wallet,35,5190,2021-09-24 19:47:54,USA,Chicago,www.tatacliq.com,34516,Y,
2228,163,John Smith,235,Tablet,Electronics,UPI,40,2868,2021-06-14 10:46:18,Australia,Melbourne,www.amazon.com,19993,N,Timeout
2229,166,Joe Smith,282,Mixing Bowls,Home & Kitchen,UPI,14,588,2021-02-04 17:56:01,India,Indore,www.amazon.com,64631,Y,
2230,163,Joe Smith,230,Pencils,Stationery,Card,31,5583,2021-01-01 04:08:58,UK,Manchester,www.flipkart.com,21413,Y,
2231,189,Mary Jane,220,Graphic Novels,Books,Wallet,50,8022,2021-12-04 18:42:34,Australia,Brisbane,www.tatacliq.com,94042,Y,
2232,163,John Smith,231,Swimwear,Clothing,UPI,2,1755,2021-01-10 08:10:37,Germany,Hamburg,www.tatacliq.com,91219,Y,
2233,185,Trinity,283,Scarves,Clothing,UPI,33,3001,2021-01-09 22:08:54,Germany,Munich,www.ebay.in,78075,N,Invalid CVV
2234,168,Trinity,298,Highlighters,Stationery,Internet Banking,40,4517,2021-08-30 05:32:17,India,Mumbai,www.tatacliq.com,20959,N,Timeout
2235,196,Joe Smith,245,Highlighters,Stationery,Wallet,7,1747,2021-03-25 08:14:11,Australia,Sydney,www.tatacliq.com,35248,N,Invalid CVV
2236,127,John Smith,252,Stapler,Stationery,Wallet,48,1472,2021-10-22 07:31:02,India,Mumbai,www.ebay.in,41629,Y,
2237,154,John Smith,254,Home Theater System,Electronics,Wallet,20,1277,2021-08-04 05:55:51,Germany,Hamburg,www.flipkart.com,97639,N,Insufficient Funds
2238,155,Mary Jane,224,Swimwear,Clothing,Wallet,11,213,2021-07-05 12:44:06,USA,New York,www.flipkart.com,12622,N,Insufficient Funds
2239,138,John Smith,278,Travel Books,Books,Wallet,27,61,2021-03-30 22:06:15,USA,Boston,www.ebay.in,54256,N,Invalid CVV
2240,139,,259,Hats,Clothing,Wallet,17,4881,2021-07-09 21:45:55,USA,New York,www.amazon.com,60333,Y,
2241,177,Joe Smith,212,Sticky Notes,Stationery,UPI,6,3888,2021-05-05 15:51:32,Australia,Sydney,www.tatacliq.com,48676,N,Timeout
2242,135,Neo,257,Sweaters,Clothing,Wallet,23,4488,2021-10-20 16:13:58,Australia,Sydney,www.flipkart.com,98873,Y,
2243,128,Neo,292,Children's Books,Books,Card,21,7648,2021-12-23 22:21:29,UK,Oxford,www.flipkart.com,23000,N,Invalid CVV
2244,158,Mary Jane,293,Poetry,Books,Internet Banking,9,4283,2021-08-18 17:35:07,Australia,Melbourne,www.amazon.com,14218,Y,
2245,138,Joe Smith,215,Mixing Bowls,Home & Kitchen,Card,5,5505,2021-10-22 12:17:29,Germany,Munich,www.tatacliq.com,38054,N,Timeout
2246,196,Trinity,285,Coats,Clothing,Internet Banking,15,5597,2021-12-13 12:02:36,UK,Manchester,www.amazon.com,93124,N,Insufficient Funds
2247,164,Joe Smith,266,Dresses,Clothing,Internet Banking,23,2387,2021-02-24 11:33:25,Australia,Sydney,www.amazon.com,32295,Y,
2248,176,Trinity,207,VR Headset,Electronics,Wallet,27,9631,2021-05-10 03:15:21,Australia,Sydney,www.ebay.in,98038,N,Invalid CVV
2249,137,,226,Toaster,Home & Kitchen,UPI,2,5223,2021-02-20 00:06:26,Australia,Sydney,www.ebay.in,53184,N,Timeout
2250,146,Trinity,243,Poetry,Books,Wallet,18,9752,2021-04-11 16:20:38,India,Mumbai,www.ebay.in,44690,N,Insufficient Funds
2251,200,John Smith,225,Projector,Electronics,UPI,2,8507,2021-07-01 06:39:00,UK,Oxford,www.ebay.in,18968,N,Timeout
2252,128,Joe Smith,218,Shoes,Clothing,Wallet,48,9222,2021-07-17 12:33:28,India,Mumbai,www.amazon.com,58942,N,Insufficient Funds
2253,195,Joe Smith,200,Underwear,Clothing,UPI,26,5471,2021-06-28 05:59:42,Australia,Brisbane,www.flipkart.com,63186,Y,
2254,188,Neo,273,Projector,Electronics,Wallet,15,3890,2021-06-15 10:37:44,Australia,Sydney,www.tatacliq.com,82507,Y,
2255,153,Neo,270,Tablet,Electronics,Card,9,6233,2021-11-28 15:06:46,Australia,Melbourne,www.tatacliq.com,87014,Y,
2256,123,Neo,261,Young Adult,Books,Card,1,6919,2021-10-05 01:04:19,UK,Manchester,www.tatacliq.com,17307,N,Timeout
2257,103,Mary Jane,218,Children's Books,Books,Internet Banking,22,9188,2021-11-08 03:40:14,Germany,Hamburg,www.amazon.com,37027,Y,
2258,109,Joe Smith,243,Biography,Books,Card,49,8657,2021-09-01 01:12:51,UK,London,www.ebay.in,21943,Y,
2259,172,Trinity,200,Portable Charger,Electronics,Internet Banking,29,288394,2021-07-08 11:25:30,UK,London,www.tatacliq.com,11680,N,Insufficient Funds
2260,164,Joe Smith,276,Glasses,Home & Kitchen,Card,46,4800,2021-10-07 19:02:20,Australia,Melbourne,www.tatacliq.com,88756,N,Invalid CVV
2261,114,Mary Jane,242,Dresses,Clothing,Internet Banking,23,969,2021-05-19 20:32:48,USA,New York,www.ebay.in,33788,Y,
2262,158,John Smith,287,Poetry,Books,UPI,5,130,2021-07-18 17:54:40,Germany,Munich,www.ebay.in,98227,N,Timeout
2263,197,Mary Jane,222,Poetry,Books,Wallet,20,2226,2021-12-22 11:08:57,Germany,Munich,www.ebay.in,79550,Y,
2264,199,Joe Smith,249,Stapler,Stationery,UPI,36,9972,2021-01-25 11:41:26,India,Bengaluru,www.ebay.in,80537,N,Timeout
2265,130,Trinity,272,Portable Charger,Electronics,Wallet,49,4457,2021-12-24 15:34:33,India,Mumbai,www.flipkart.com,50364,Y,
2266,119,Mary Jane,299,Paper Clips,Stationery,Wallet,6,2854,2021-10-05 09:15:37,Germany,Hamburg,www.flipkart.com,37023,Y,
2267,113,Neo,207,Laptop,Electronics,Wallet,27,9006,2021-08-18 18:23:48,USA,New York,www.amazon.com,66632,Y,
2268,184,Mary Jane,283,Scissors,Stationery,Wallet,12,6963,2021-04-28 07:11:30,USA,Boston,www.amazon.com,17735,N,Timeout
2269,116,Neo,239,Tape,Stationery,Card,31,2033,2021-01-26 06:03:49,Australia,Melbourne,www.flipkart.com,14831,N,Invalid CVV
2270,136,Neo,261,Thrillers,Books,Wallet,50,5312,2021-01-26 21:13:18,USA,New York,www.tatacliq.com,84894,N,Timeout
2271,120,Joe Smith,297,Shorts,Clothing,Internet Banking,27,1615,2021-12-25 22:57:27,UK,Manchester,www.flipkart.com,47434,N,Invalid CVV
2272,127,Joe Smith,200,Ruler,Stationery,UPI,35,1953,2021-12-15 09:41:43,Australia,Sydney,www.amazon.com,17628,Y,
2273,103,Neo,238,Horror,Books,UPI,15,7257,2021-10-16 18:05:47,USA,Boston,www.flipkart.com,26584,Y,
2274,133,John Smith,232,Dish Rack,Home & Kitchen,Wallet,24,1806,2021-06-18 19:35:08,USA,New York,www.flipkart.com,84160,Y,
2275,171,Mary Jane,215,Letter Opener,Stationery,Internet Banking,12,5597,2021-06-03 00:52:37,Germany,Berlin,www.amazon.com,76445,N,Timeout
2276,184,Mary Jane,273,Scissors,Stationery,Wallet,41,3209,2021-09-29 18:28:03,UK,Manchester,www.ebay.in,48644,N,Timeout
2277,169,John Smith,253,Skirts,Clothing,UPI,46,3177,2021-08-06 23:15:05,Germany,Berlin,www.tatacliq.com,41188,Y,
2278,143,Trinity,242,Jeans,Clothing,Card,24,6821,2021-05-02 11:24:42,UK,Oxford,www.ebay.in,74960,Y,
2279,180,Trinity,203,Sticky Notes,Stationery,Invalid,19,2581,2021-01-14 01:04:04,Australia,Sydney,www.tatacliq.com,56287,N,Invalid CVV
2280,118,Trinity,203,Mixing Bowls,Home & Kitchen,UPI,33,3322,2021-07-22 05:32:28,UK,Oxford,www.amazon.com,66641,N,Insufficient Funds
2281,164,John Smith,272,Classics,Books,Internet Banking,50,4896,2021-06-02 15:26:07,Australia,Brisbane,www.ebay.in,99885,Y,
2282,124,Mary Jane,204,Fantasy,Books,Internet Banking,48,723,2021-01-12 06:26:29,USA,Chicago,www.flipkart.com,26357,Y,
2283,197,Joe Smith,244,Mystery,Books,Internet Banking,6,8668,2021-03-11 05:11:48,Germany,Munich,www.amazon.com,34141,N,Insufficient Funds
2284,120,Trinity,263,Cookware,Home & Kitchen,Internet Banking,37,3931,2021-09-13 22:13:32,UK,Oxford,www.ebay.in,25314,N,Timeout
2285,155,Joe Smith,236,Hoodies,Clothing,Wallet,50,9124,2021-04-11 13:00:23,UK,London,www.amazon.com,20307,N,Invalid CVV
2286,118,Mary Jane,211,Microwave,Home & Kitchen,UPI,32,6653,2021-01-24 17:11:58,Australia,Brisbane,www.flipkart.com,89019,Y,
2287,169,Mary Jane,217,Swimwear,Clothing,UPI,8,2157,2021-12-28 02:01:53,UK,Oxford,www.ebay.in,78756,Y,
2288,139,Trinity,251,Projector,Electronics,UPI,8,5635,2021-08-05 03:07:41,India,Mumbai,www.flipkart.com,50169,Y,
2289,135,Trinity,223,Scissors,Stationery,Card,49,1596,2021-09-14 21:07:23,India,Mumbai,www.tatacliq.com,66339,Y,
2290,133,John Smith,294,Bluetooth Speaker,Electronics,Internet Banking,14,2626,2021-12-20 11:13:23,India,Mumbai,www.flipkart.com,68104,Y,
2291,113,Trinity,271,Sticky Notes,Stationery,Card,12,4659,2021-07-16 07:39:54,USA,Chicago,www.ebay.in,30734,N,Insufficient Funds
2292,158,Neo,293,Classics,Books,Internet Banking,13,8560,2021-06-18 06:10:17,Australia,Sydney,www.flipkart.com,97421,Y,
2293,200,Neo,226,Markers,Stationery,Card,4,3317,2021-03-11 10:01:00,UK,Oxford,www.flipkart.com,18863,Y,
2294,103,Neo,232,Fiction,Books,Card,40,4220,2021-08-11 06:44:19,Germany,Berlin,www.ebay.in,20334,Y,
2295,110,John Smith,296,Fantasy,Books,Wallet,15,5393,2021-05-01 11:17:08,USA,New York,www.ebay.in,25849,Y,
2296,143,Mary Jane,286,Whiteboard Markers,Stationery,Card,34,1327,2021-04-18 01:52:46,Australia,Brisbane,www.flipkart.com,34451,Y,
2297,128,Joe Smith,238,Nightwear,Clothing,Wallet,29,5526,2021-10-08 11:49:58,India,Mumbai,www.tatacliq.com,17770,Y,
2298,141,Trinity,231,Pencil Sharpener,Stationery,Wallet,42,1324,2021-01-17 03:48:10,Germany,Munich,www.tatacliq.com,73032,Y,
2299,185,Trinity,231,Sticky Notes,Stationery,Card,34,7405,2021-09-17 18:06:01,USA,New York,www.ebay.in,39384,N,Invalid CVV
2300,131,Neo,268,Spatulas,Home & Kitchen,Wallet,36,8312,2021-08-30 11:04:42,India,Bengaluru,www.flipkart.com,33605,N,Invalid CVV
2301,193,John Smith,264,Socks,Clothing,UPI,5,2517,2021-08-20 05:32:30,India,Indore,www.ebay.in,12768,N,Insufficient Funds
2302,166,John Smith,291,Pencil Sharpener,Stationery,Card,10,5766,2021-03-17 19:41:15,Germany,Berlin,www.amazon.com,72914,Y,
2303,100,Mary Jane,269,Camera,Electronics,UPI,20,2690,2021-07-06 00:44:56,Germany,Munich,www.tatacliq.com,81678,Y,
2304,102,Trinity,200,Mystery,Books,Internet Banking,14,3598,2021-04-18 01:19:34,UK,Manchester,www.flipkart.com,90361,Y,
2305,164,Neo,295,Markers,Stationery,Internet Banking,19,382,2021-03-18 07:01:19,UK,London,www.ebay.in,86995,N,Timeout
2306,139,John Smith,298,Notebook,Stationery,Wallet,38,5161,2021-10-09 15:35:12,Australia,Brisbane,www.amazon.com,25995,N,Invalid CVV
2307,156,Neo,235,Measuring Cups,Home & Kitchen,UPI,41,109,2021-07-27 18:42:25,India,Mumbai,www.tatacliq.com,54633,Y,
2308,149,Mary Jane,232,Dresses,Clothing,Wallet,22,8757,2021-03-17 17:24:42,Australia,Sydney,www.flipkart.com,81457,Y,
2309,176,Mary Jane,245,Tablet,Electronics,Card,31,5347,2021-12-10 12:03:18,India,Mumbai,www.ebay.in,14254,N,Invalid CVV
2310,191,Mary Jane,219,Swimwear,Clothing,Internet Banking,13,3997,2021-09-20 12:53:42,Germany,Hamburg,www.flipkart.com,76509,N,Insufficient Funds
2311,157,Joe Smith,207,Chopping Board,Home & Kitchen,UPI,18,5665,2021-04-14 00:00:59,Germany,Hamburg,www.tatacliq.com,73129,N,Insufficient Funds
2312,187,Mary Jane,280,Shoes,Clothing,UPI,40,3593,2021-02-10 09:32:53,UK,Oxford,www.flipkart.com,35315,N,Invalid CVV
2313,161,Trinity,224,Notebook,Stationery,Card,30,8984,2021-07-07 20:16:13,UK,Manchester,www.amazon.com,20458,N,Timeout
2314,144,John Smith,223,Cookware,Home & Kitchen,Wallet,10,503,2021-10-16 07:24:05,UK,Manchester,www.tatacliq.com,32454,N,Timeout
2315,151,Mary Jane,278,Spatulas,Home & Kitchen,Card,26,8194,2021-05-10 08:14:09,USA,Chicago,www.amazon.com,65997,Y,
2316,128,John Smith,213,Home Theater System,Electronics,Internet Banking,6,7809,2021-03-11 19:28:48,India,Indore,www.ebay.in,99354,N,Invalid CVV
2317,145,Joe Smith,297,Smart TV,Electronics,Card,42,267,2021-12-05 06:06:00,UK,London,www.ebay.in,10712,Y,
2318,165,Mary Jane,244,Travel Books,Books,UPI,20,839,2021-01-30 07:24:11,Australia,Melbourne,www.flipkart.com,46617,Y,
2319,125,Trinity,254,Paper Cutter,Stationery,Wallet,20,5904,2021-08-23 06:52:58,UK,Manchester,www.flipkart.com,46194,N,Invalid CVV
2320,101,John Smith,289,Ruler,Stationery,UPI,13,2339,2021-04-01 20:26:35,UK,Manchester,www.amazon.com,91313,Y,
2321,118,Joe Smith,252,Headphones,Electronics,Internet Banking,3,3214,2021-08-13 19:23:44,India,Indore,www.amazon.com,10218,Y,
2322,118,Mary Jane,269,Cookware,Home & Kitchen,UPI,17,935,2021-12-06 20:02:05,Australia,Sydney,www.tatacliq.com,27146,Y,
2323,153,Joe Smith,299,Smartwatch,Electronics,Internet Banking,42,5750,2021-09-14 10:07:45,USA,Boston,www.ebay.in,33785,N,Invalid CVV
2324,130,Trinity,205,Gaming Console,Electronics,Wallet,37,9920,2021-07-06 12:25:32,USA,Boston,www.ebay.in,84880,N,Invalid CVV
2325,174,Trinity,262,Kitchen Scale,Home & Kitchen,Internet Banking,19,9593,2021-08-04 08:44:23,Australia,Sydney,www.tatacliq.com,95617,N,Timeout
2326,139,John Smith,296,Blouses,Clothing,UPI,2,9282,2021-02-08 03:48:54,India,Bengaluru,www.amazon.com,53820,Y,
2327,101,John Smith,254,Sweaters,Clothing,Card,48,6063,2021-12-28 14:22:30,India,Mumbai,www.flipkart.com,53761,N,Invalid CVV
2328,120,Mary Jane,233,Smartphone,Electronics,Internet Banking,43,8878,2021-02-23 15:42:01,UK,Oxford,www.tatacliq.com,68067,Y,
2329,139,Mary Jane,220,Chopping Board,Home & Kitchen,UPI,48,611,2021-03-05 13:18:43,Australia,Sydney,www.flipkart.com,81893,Y,
2330,183,Mary Jane,216,Coats,Clothing,Internet Banking,41,9128,2021-07-30 01:47:55,India,Mumbai,www.tatacliq.com,55193,N,Invalid CVV
2331,190,Neo,263,Highlighters,Stationery,Wallet,13,1289,2021-12-07 21:54:05,UK,Oxford,www.ebay.in,43695,Y,
2332,124,John Smith,217,Coats,Clothing,Wallet,25,9571,2021-11-14 04:19:51,USA,New York,www.tatacliq.com,73710,N,Timeout
2333,105,Neo,296,Oven Mitts,Home & Kitchen,UPI,17,9780,2021-03-17 07:52:24,India,Indore,www.amazon.com,95806,Y,
2334,128,Trinity,284,Swimwear,Clothing,Wallet,34,5685,2021-10-27 03:15:45,UK,London,www.flipkart.com,32995,Y,
2335,168,John Smith,245,Classics,Books,Wallet,47,4206,2021-03-06 21:52:43,Germany,Berlin,www.ebay.in,41274,N,Invalid CVV
2336,182,John Smith,216,Bluetooth Earbuds,Electronics,Card,13,2336,2021-04-13 15:27:41,UK,London,www.tatacliq.com,20821,N,Timeout
2337,158,John Smith,246,Sticky Notes,Stationery,Card,32,2853,2021-11-24 03:45:52,India,Bengaluru,www.tatacliq.com,18343,N,Insufficient Funds
2338,148,John Smith,251,USB Flash Drive,Electronics,Internet Banking,40,9080,2021-06-04 18:51:11,USA,Chicago,www.flipkart.com,32035,Y,
2339,153,Joe Smith,222,Young Adult,Books,Card,3,8373,2021-03-28 04:26:49,India,Mumbai,www.ebay.in,50777,Y,
2340,141,John Smith,211,Bluetooth Speaker,Electronics,Internet Banking,28,6542,2021-10-19 20:26:00,USA,New York,www.tatacliq.com,61984,Y,
2341,103,Mary Jane,300,Projector,Electronics,Wallet,42,2693,2021-09-02 06:26:16,India,Bengaluru,www.amazon.com,50007,N,Insufficient Funds
2342,132,Trinity,225,Microwave,Home & Kitchen,Wallet,49,3497,2021-02-10 17:08:27,India,Mumbai,www.ebay.in,46250,Y,
2343,174,Neo,262,Markers,Stationery,UPI,18,8240,2021-06-18 08:34:51,India,Bengaluru,www.ebay.in,80486,N,Invalid CVV
2344,104,Joe Smith,212,Skirts,Clothing,Card,10,4780,2021-01-22 12:23:34,Australia,Melbourne,www.tatacliq.com,62872,N,Insufficient Funds
2345,187,Joe Smith,241,Underwear,Clothing,UPI,44,5086,2021-01-05 01:06:21,USA,New York,www.ebay.in,25817,Y,
2346,171,Trinity,257,Glue Stick,Stationery,Card,41,8657,2021-01-28 12:35:39,India,Bengaluru,www.amazon.com,58911,Y,
2347,193,Mary Jane,255,Measuring Cups,Home & Kitchen,Internet Banking,32,2897,2021-08-22 08:53:13,Germany,Hamburg,www.ebay.in,95841,Y,
2348,190,John Smith,252,Suits,Clothing,Invalid,33,8533,2021-08-12 22:19:56,Germany,Berlin,www.ebay.in,59708,N,Insufficient Funds
2349,104,John Smith,215,Kitchen Scale,Home & Kitchen,Wallet,5,866,2021-02-27 05:15:52,Australia,Sydney,www.flipkart.com,64748,N,Timeout
2350,182,,212,Smart TV,Electronics,Internet Banking,16,3572,2021-02-25 22:52:03,UK,Manchester,www.amazon.com,75812,N,Invalid CVV
2351,151,Neo,281,Comics,Books,Wallet,35,6727,2021-04-27 15:55:13,India,Bengaluru,www.flipkart.com,89366,N,Insufficient Funds
